report_year,agency_jurisdiction,population,violent_crimes,crimes_percapita,homicides_percapita,rapes_percapita,assaults_percapita,robberies_percapita
1990,"Montgomery County, MD",744830,2089,280.47,3.09,26.18,142.85,108.35
1990,"Nashville, TN",499565,6886,1378.4,13.41,110.7,821.11,433.18
1990,"Nassau County, NY",1009921,1957,193.78,2.08,6.24,85.06,100.4
1990,"New Orleans, LA",496938,11227,2259.24,61.17,72.64,908.36,1217.05
1990,"New York City, NY",7322564,174542,2383.62,30.66,42.69,940.8,1369.47
1990,"Newark, NJ",275221,10684,3881.97,40.69,118.45,1535.13,2187.7
1990,"Oakland, CA",372242,5845,1570.22,39.22,138.89,524.39,867.72
1990,"Oklahoma City, OK",444719,4813,1082.26,15.29,94.89,657.72,314.36
1990,"Omaha, NE",335795,3140,935.09,3.57,64.62,687.03,179.87
1990,"Orlando, FL",164693,4109,2494.95,18.22,109.9,1487.01,879.82
1990,"Philadelphia, PA",1585577,21387,1348.85,31.72,46.29,463.18,807.66
1990,"Phoenix, AZ",983403,10665,1084.5,13.02,52.06,675.41,344.01
1990,"Pittsburgh, PA",369879,5017,1356.39,9.46,81.65,638.32,626.96
1990,"Portland, OR",437319,7836,1791.83,7.55,96.95,1106.29,581.04
1990,"Prince George's County, MD",613616,7526,1226.5,17.27,71.87,549.69,587.66
1990,"Raleigh, NC",207951,1179,566.96,11.54,46.16,322.67,186.58
1990,"Sacramento, CA",369365,3978,1076.98,11.64,57.13,523.6,484.62
1990,"Salt Lake City, UT",159936,1355,847.21,15.63,104.42,390.16,337.01
1990,"San Antonio, TX",935933,5730,612.22,22.22,45.94,238.05,306
1990,"San Diego, CA",1110549,12047,1084.78,12.16,39.53,643.11,389.99
1990,"San Francisco, CA",723959,12388,1711.15,13.95,57.88,665.09,974.23
1990,"San Jose, CA",782248,4698,600.58,4.47,53.18,410.74,132.18
1990,"Seattle, WA",516259,7780,1507,10.27,93.17,881.53,522.02
1990,"St. Louis, MO",396685,13682,3449.08,44.62,83.44,2134.19,1186.84
1990,"Suffolk County, NY",1189974,3012,253.11,2.69,10.76,120.42,119.25
1990,"Tampa, FL",280015,9314,3326.25,22.14,130.71,2043.82,1129.58
1990,"Tucson, AZ",405390,3680,907.77,7.4,71.54,606.33,222.5
1990,"Tulsa, OK",367302,4898,1333.51,15.52,104,794.99,419
1990,"Virginia Beach, VA",393069,902,229.48,4.07,37.91,79.63,107.87
1990,"Washington, DC",606900,14919,2458.23,77.77,49.93,1116.99,1213.54
1990,"Wichita, KS",304011,2189,720.04,5.92,105.59,253.61,354.92
1990,United States,,1820127,729.6,9.4,,,
1991,"Albuquerque, NM",393148,5591,1422.11,12.97,66.39,1010.31,332.44
1991,"Arlington, TX",267306,2108,788.61,9.73,62.1,454.91,261.87
1991,"Atlanta, GA",403085,16327,4050.51,50.86,167.71,2224.59,1607.35
1991,"Aurora, CO",227670,3746,1645.36,4.83,80.82,1311.99,247.73
1991,"Austin, TX",475558,2968,624.11,10.3,58.04,228.78,326.98
1991,"Baltimore County, MD",703563,7618,1082.77,3.55,38.52,736.68,304.02
1991,"Baltimore, MD",748099,19032,2544.05,40.64,93.7,970.06,1439.65
1991,"Boston, MA",572454,11829,2066.37,19.74,84.9,1126.03,835.7
1991,"Buffalo, NY",329353,6042,1834.51,15.18,96.86,901.16,821.31
1991,"Charlotte, NC",402618,8760,2175.76,28.31,101.09,1326.32,720.04
1991,"Chicago, IL",2811478,90520,3219.66,32.9,127.16,1502.31,1557.29
1991,"Cincinnati, OH",367123,5794,1578.22,14.71,130.2,802.73,630.58
1991,"Cleveland, OH",509898,9341,1831.94,34.32,179.06,612.08,1006.48
1991,"Columbus, OH",638533,7221,1130.87,21.61,101.8,420.65,586.81
1991,"Dallas, TX",1028362,26411,2568.26,48.62,117.47,1307.81,1094.36
1991,"Denver, CO",479468,5034,1049.91,18.35,89.06,601.5,341
1991,"Detroit, MI",1036246,28262,2727.34,59.35,137.71,1220.85,1309.44
1991,"El Paso, TX",526339,5616,1066.99,9.31,50.35,725.39,281.95
1991,"Fairfax County, VA",800147,954,119.23,2.5,12.5,44.62,59.61
1991,"Fort Worth, TX",457171,8914,1949.82,42.65,96.68,1061.09,749.39
1991,"Fresno, CA",361580,4608,1274.41,14.38,77.99,578.57,603.46
1991,"Honolulu, HI",856432,2058,240.3,3.39,32.11,104.39,100.42
1991,"Houston, TX",1665756,26651,1599.93,36.5,72.82,657.18,833.44
1991,"Indianapolis, IN",489392,7072,1445.06,19.41,114.63,902.14,408.87
1991,"Jacksonville, FL",653515,10645,1628.88,18.21,109.56,912.6,588.51
1991,"Kansas City, MO",438188,12413,2832.8,30.81,108.86,1562.34,1130.79
1991,"Las Vegas, NV",656391,5661,862.44,15.69,65.97,294.34,486.45
1991,"Long Beach, CA",438378,9209,2100.7,21.44,64.78,1085.82,928.65
1991,"Los Angeles County, CA",990838,17018,1717.54,22.81,42.19,1195.65,456.89
1991,"Los Angeles, CA",3558316,89875,2525.77,28.86,55.25,1323.77,1117.89
1991,"Louisville, KY",,,,,,,
1991,"Memphis, TN",619981,8818,1422.3,27.26,105.33,563.24,726.47
1991,"Mesa, AZ",294754,2058,698.21,5.09,52.93,508.22,131.97
1991,"Miami-Dade County, FL",1064064,19139,1798.67,14.94,70.2,902.01,811.51
1991,"Miami, FL",367945,15420,4190.84,33.97,64.14,1788.85,2303.88
1991,"Milwaukee, WI",636342,6228,978.72,25.62,78.89,206.02,668.19
1991,"Minneapolis, MN",373303,5889,1577.54,17.14,199.3,661.93,699.16
1991,"Montgomery County, MD",757060,2445,322.96,2.91,27.74,163,129.32
1991,"Nashville, TN",507328,7989,1574.72,17.35,101.32,934.11,521.95
1991,"Nassau County, NY",1013708,2287,225.61,2.66,8.39,98.06,116.5
1991,"New Orleans, LA",500791,10969,2190.33,68.89,60.3,869.22,1191.91
1991,"New York City, NY",7350023,170390,2318.22,29.31,39.35,909.28,1340.3
1991,"Newark, NJ",276510,9402,3400.24,31.83,88.24,1399.23,1880.94
1991,"Oakland, CA",379995,9484,2495.82,39.21,121.05,1300.54,1035.01
1991,"Oklahoma City, OK",449025,5066,1128.22,12.47,105.34,676.58,333.83
1991,"Omaha, NE",338987,3242,956.38,10.32,61.06,697.96,187.03
1991,"Orlando, FL",169009,2011,1189.88,5.92,47.93,686.95,449.09
1991,"Philadelphia, PA",1596699,22451,1406.09,27.56,56.62,450.05,871.86
1991,"Phoenix, AZ",995895,11010,1105.54,12.85,48.2,698.27,346.22
1991,"Pittsburgh, PA",372349,4294,1153.22,9.67,80.57,336.78,726.2
1991,"Portland, OR",449671,8121,1805.99,11.79,103.19,1085.46,605.55
1991,"Prince George's County, MD",622433,7702,1237.4,22.49,72.78,532.27,609.86
1991,"Raleigh, NC",211350,1761,833.22,11.83,56.78,456.12,308.49
1991,"Sacramento, CA",377058,4896,1298.47,17.5,58.61,617.68,604.68
1991,"Salt Lake City, UT",164313,1319,802.74,8.52,110.76,394.98,288.47
1991,"San Antonio, TX",955905,7573,792.23,21.76,73.02,302.23,395.23
1991,"San Diego, CA",1133681,13830,1219.92,14.73,41.63,693.32,470.24
1991,"San Francisco, CA",739039,12160,1645.38,12.85,54.12,628.52,949.88
1991,"San Jose, CA",798542,5258,658.45,6.64,55.73,429.78,166.3
1991,"Seattle, WA",532418,7221,1356.27,8.08,74.75,754.86,518.58
1991,"St. Louis, MO",399858,14076,3520.25,65.02,85.53,2045.73,1323.97
1991,"Suffolk County, NY",1194436,3236,270.92,3.43,9.21,117.38,140.9
1991,"Tampa, FL",287354,10030,3490.47,19.49,116.58,2306.91,1047.49
1991,"Tucson, AZ",414766,3896,939.32,5.79,80.05,639.16,214.34
1991,"Tulsa, OK",370735,4923,1327.9,11.33,111.67,808.66,396.24
1991,"Virginia Beach, VA",399334,1087,272.2,6.76,31.8,105.43,128.21
1991,"Washington, DC",598000,14665,2452.34,80.6,35.79,1121.07,1214.88
1991,"Wichita, KS",306339,2672,872.24,7.83,92.71,313.38,458.32
1991,United States,,1911767,758.2,9.8,,,
1992,"Albuquerque, NM",401529,6168,1536.13,10.46,73.22,1088.84,363.61
1992,"Arlington, TX",272037,2056,755.78,5.88,53.67,429.72,266.51
1992,"Atlanta, GA",410876,15856,3859.07,48.19,152.6,2240.82,1417.46
1992,"Aurora, CO",233939,4064,1737.2,6.84,77.8,1365.31,287.25
1992,"Austin, TX",483975,2850,588.87,7.65,60.75,220.88,299.6
1992,"Baltimore County, MD",710514,7660,1078.09,6.05,41.52,707.8,322.72
1992,"Baltimore, MD",755517,21799,2885.31,44.34,99.14,1118.7,1623.13
1992,"Boston, MA",572822,11672,2037.63,12.74,93.75,1099.29,831.85
1992,"Buffalo, NY",330466,6367,1926.67,23,104.7,891.77,907.2
1992,"Charlotte, NC",408951,9456,2312.26,24.21,88.27,1452.01,747.77
1992,"Chicago, IL",2832901,84242,2973.7,33.89,132.51,1450.1,1357.2
1992,"Cincinnati, OH",369707,5793,1566.92,13.25,131.46,801.72,620.49
1992,"Cleveland, OH",513487,8532,1661.58,30.58,166.31,603.33,861.37
1992,"Columbus, OH",643028,7029,1093.11,17.57,106.37,411.65,557.52
1992,"Dallas, TX",1046562,21682,2071.74,36.98,104.72,1019.24,910.79
1992,"Denver, CO",492672,5303,1076.38,19.28,88.7,602.23,366.17
1992,"Detroit, MI",1044128,26447,2532.93,56.99,117.32,1190.75,1167.86
1992,"El Paso, TX",535655,5826,1087.64,8.21,50.78,728.08,300.57
1992,"Fairfax County, VA",811733,1060,130.58,2.22,18.73,51.37,58.27
1992,"Fort Worth, TX",465262,9392,2018.65,32.88,112.84,1123.24,749.69
1992,"Fresno, CA",367376,5363,1459.81,22.05,55.26,540.32,842.19
1992,"Honolulu, HI",875297,2382,272.14,3.54,37.24,115.62,115.73
1992,"Houston, TX",1695239,24837,1465.1,27.43,68.96,712.17,656.54
1992,"Indianapolis, IN",493928,6814,1379.55,17.82,109.53,815.5,436.7
1992,"Jacksonville, FL",663899,11548,1739.42,18.53,107.4,1069.14,544.36
1992,"Kansas City, MO",441162,12594,2854.73,34,127.84,1674.21,1018.67
1992,"Las Vegas, NV",678385,6027,888.43,14.59,57.93,283.91,532
1992,"Long Beach, CA",445405,6925,1554.76,23.35,48.94,678.03,804.44
1992,"Los Angeles County, CA",922758,18730,2029.78,24.71,38.91,1373.27,592.9
1992,"Los Angeles, CA",3615355,88919,2459.48,30.26,51.78,1284.66,1092.78
1992,"Louisville, KY",,,,,,,
1992,"Memphis, TN",628865,9764,1552.64,27.99,109.4,565.94,849.31
1992,"Mesa, AZ",301200,2054,681.94,2.99,39.51,541.5,97.94
1992,"Miami-Dade County, FL",1080971,18949,1752.96,14.99,60.04,985.23,692.71
1992,"Miami, FL",373791,13945,3730.69,34.24,72.77,1733.59,1890.09
1992,"Milwaukee, WI",643017,6332,984.73,22.71,81.34,206.68,674.01
1992,"Minneapolis, MN",377345,6199,1642.79,15.9,159.01,652.98,814.9
1992,"Montgomery County, MD",764539,2328,304.5,2.75,24.07,156.04,121.64
1992,"Nashville, TN",514771,8382,1628.3,17.48,96.74,995.78,518.29
1992,"Nassau County, NY",1017134,2360,232.02,1.77,7.18,87.3,135.77
1992,"New Orleans, LA",505008,10007,1981.55,55.25,56.83,811.87,1057.61
1992,"New York City, NY",7375097,159578,2163.74,27.05,38.17,861.4,1237.12
1992,"Newark, NJ",277544,9715,3500.35,31.35,112.77,1414.55,1941.67
1992,"Oakland, CA",386086,10140,2626.36,42.74,108.27,1281.32,1194.03
1992,"Oklahoma City, OK",454255,6358,1399.65,13.43,103.91,878.14,404.18
1992,"Omaha, NE",341753,2207,645.79,3.22,48.57,476.95,117.04
1992,"Orlando, FL",171694,3232,1882.42,7.57,81.54,1322.7,470.6
1992,"Philadelphia, PA",1603638,19103,1191.23,26.5,50.95,385.37,728.41
1992,"Phoenix, AZ",999900,10907,1090.81,13.6,47.6,715.57,314.03
1992,"Pittsburgh, PA",373842,4495,1202.38,11.77,59.12,331.96,799.54
1992,"Portland, OR",458132,8389,1831.13,10.04,106.96,1127.84,586.29
1992,"Prince George's County, MD",629853,7265,1153.44,20,64.94,542.98,525.52
1992,"Raleigh, NC",214674,2171,1011.3,8.85,55.9,533.37,413.18
1992,"Sacramento, CA",383102,4674,1220.04,11.75,61.86,540.33,606.1
1992,"Salt Lake City, UT",168304,1317,782.51,8.32,111.11,383.83,279.26
1992,"San Antonio, TX",972824,7131,733.02,22.51,63.32,288.95,358.24
1992,"San Diego, CA",1151853,14792,1284.19,12.68,42.11,767.46,461.95
1992,"San Francisco, CA",750885,13676,1821.32,15.58,52.6,650.7,1102.43
1992,"San Jose, CA",811342,5427,668.89,5.3,55.22,456.65,151.72
1992,"Seattle, WA",544940,7327,1344.55,11.01,64.78,795.87,472.9
1992,"St. Louis, MO",402573,13247,3290.58,57.38,86.69,1920.4,1226.11
1992,"Suffolk County, NY",1198473,3472,289.7,4.09,6.26,131.42,147.94
1992,"Tampa, FL",291920,9864,3379.01,16.79,103.8,2231.09,1027.34
1992,"Tucson, AZ",423836,4327,1020.91,9.91,91.07,691.07,228.86
1992,"Tulsa, OK",375053,5008,1335.28,8.8,98.12,870.01,358.35
1992,"Virginia Beach, VA",405116,1155,285.1,5.68,37.77,90.59,151.07
1992,"Washington, DC",589000,16680,2831.92,75.21,36.5,1454.33,1265.87
1992,"Wichita, KS",309955,2754,888.52,9.36,82.27,364.57,432.32
1992,United States,,1932274,757.7,9.3,,,
1993,"Albuquerque, NM",407286,6696,1644.05,12.28,63.59,1187.13,381.06
1993,"Arlington, TX",281336,2259,802.95,2.49,51.9,496.2,252.37
1993,"Atlanta, GA",402877,16281,4041.18,50.39,122.12,2368.22,1500.46
1993,"Aurora, CO",246610,4457,1807.31,7.7,67.31,1432.22,300.07
1993,"Austin, TX",502018,3011,599.78,7.37,53.98,228.68,309.75
1993,"Baltimore County, MD",712020,7451,1046.46,5.06,39.47,677.93,324.01
1993,"Baltimore, MD",732968,21945,2993.99,48.16,91.14,1166.22,1688.48
1993,"Boston, MA",553870,10843,1957.68,17.69,86.66,1116.51,736.82
1993,"Buffalo, NY",324855,6041,1859.6,23.4,90.81,853.3,892.09
1993,"Charlotte, NC",422862,9725,2299.8,28.85,84.19,1423.63,763.13
1993,"Chicago, IL",2788996,79183,2839.12,30.91,121.15,1425.35,1261.71
1993,"Cincinnati, OH",366591,5621,1533.32,10.64,122.48,765.43,634.77
1993,"Cleveland, OH",505730,8310,1643.17,33.02,164.91,595.57,849.66
1993,"Columbus, OH",646933,7146,1104.6,16.23,101.71,385.82,600.84
1993,"Dallas, TX",1042619,18176,1743.3,30.4,95.91,905.32,711.67
1993,"Denver, CO",498402,5252,1053.77,14.85,78.85,586.27,373.79
1993,"Detroit, MI",1020062,28358,2780.03,56.76,116.56,1274.33,1332.37
1993,"El Paso, TX",554515,6109,1101.68,8.48,50.67,761.03,281.51
1993,"Fairfax County, VA",836460,920,109.99,2.03,11.96,41.01,54.99
1993,"Fort Worth, TX",463373,6979,1506.13,28.7,109.42,774.54,593.47
1993,"Fresno, CA",379977,5511,1450.35,22.9,56.85,612.93,757.68
1993,"Honolulu, HI",875455,2501,285.68,3.54,32.67,125.53,123.94
1993,"Houston, TX",1724327,25069,1453.84,25.87,64.31,738.95,624.71
1993,"Indianapolis, IN",377723,6292,1665.77,18,136.87,968.17,542.73
1993,"Jacksonville, FL",672310,11417,1698.17,18.59,103.97,1039.55,536.06
1993,"Kansas City, MO",435428,10961,2517.29,35.14,118.27,1470.28,893.6
1993,"Las Vegas, NV",717441,7281,1014.86,12.68,60.63,443.66,497.88
1993,"Long Beach, CA",443259,7116,1605.38,28.43,45.12,693.27,838.56
1993,"Los Angeles County, CA",947137,16054,1695,24.18,33.89,1150.94,485.99
1993,"Los Angeles, CA",3525317,83701,2374.28,30.52,50.29,1203.78,1089.69
1993,"Louisville, KY",,,,,,,
1993,"Memphis, TN",618981,10113,1633.81,31.99,117.13,617.79,866.91
1993,"Mesa, AZ",304695,2335,766.34,1.97,36.43,593.38,134.56
1993,"Miami-Dade County, FL",1103461,20761,1881.44,16.58,58.27,1092.65,713.94
1993,"Miami, FL",372519,14502,3892.96,34.09,54.76,1902.99,1901.11
1993,"Milwaukee, WI",623114,6014,965.15,25.2,68.05,226.44,645.47
1993,"Minneapolis, MN",366642,6481,1767.66,15.82,141.28,743.78,866.79
1993,"Montgomery County, MD",775718,2110,272.01,3.74,26.43,133.3,108.54
1993,"Nashville, TN",513648,9164,1784.1,16.94,112.33,1127.43,527.4
1993,"Nassau County, NY",1028280,2117,205.88,1.75,6.9,87.43,109.79
1993,"New Orleans, LA",491619,10024,2038.98,80.35,60.62,844.56,1053.46
1993,"New York City, NY",7347257,153543,2089.8,26.49,38.35,854.44,1170.52
1993,"Newark, NJ",269892,10222,3787.44,35.57,95.22,1473.55,2183.1
1993,"Oakland, CA",377037,9809,2601.6,40.84,93.62,1257.97,1209.17
1993,"Oklahoma City, OK",457448,6480,1416.55,17.49,112.58,909.61,376.87
1993,"Omaha, NE",341499,3899,1141.73,9.37,61.2,850.95,220.21
1993,"Orlando, FL",176748,4140,2342.32,8.49,118.25,1589.27,626.32
1993,"Philadelphia, PA",1559534,19576,1255.25,28.15,50.34,437.37,739.39
1993,"Phoenix, AZ",1039369,11911,1145.98,15.2,42.72,757.38,330.68
1993,"Pittsburgh, PA",368473,4479,1215.56,21.71,61.33,376.96,755.55
1993,"Portland, OR",454889,8445,1856.5,12.75,105.3,1231.73,506.72
1993,"Prince George's County, MD",632201,7905,1250.39,21.04,64.22,552.2,612.94
1993,"Raleigh, NC",224057,2030,906.02,12.05,41.95,497.19,354.82
1993,"Sacramento, CA",386732,4850,1254.1,21.98,43.18,591.62,597.31
1993,"Salt Lake City, UT",170380,1402,822.87,11.15,119.73,399.69,292.29
1993,"San Antonio, TX",985456,6725,682.43,22.32,56.12,301.69,302.3
1993,"San Diego, CA",1160603,13463,1160,11.46,34.12,713.68,400.74
1993,"San Francisco, CA",736377,13365,1814.97,17.52,49.02,600.37,1148.05
1993,"San Jose, CA",809528,5317,656.8,5.06,48.3,456.93,146.51
1993,"Seattle, WA",531274,7437,1399.84,12.61,67.01,817.66,502.57
1993,"St. Louis, MO",387053,14998,3874.92,68.98,82.42,2115.73,1607.79
1993,"Suffolk County, NY",1211097,3138,259.1,3.63,5.37,109.98,140.12
1993,"Tampa, FL",288877,9379,3246.71,14.89,85.5,2119.93,1026.39
1993,"Tucson, AZ",426344,4363,1023.35,10.32,73.65,729.69,209.69
1993,"Tulsa, OK",378350,4921,1300.65,14.27,89.6,894.67,302.1
1993,"Virginia Beach, VA",423387,1248,294.77,5.2,42.75,97.78,149.04
1993,"Washington, DC",578000,16888,2921.8,78.55,56.06,1557.61,1229.58
1993,"Wichita, KS",313597,2743,874.69,15.31,84.5,351.73,423.15
1993,United States,,1926017,747.1,9.5,,,
1994,"Albuquerque, NM",416917,6707,1608.71,10.79,69.08,1184.89,343.95
1994,"Arlington, TX",286748,2443,851.97,6.28,50.22,567.4,228.07
1994,"Atlanta, GA",411204,14684,3570.98,46.45,102.63,2122.55,1299.36
1994,"Aurora, CO",252833,3661,1447.99,5.93,58.14,1137.51,246.41
1994,"Austin, TX",511676,3249,634.97,7.23,48.66,277.71,301.36
1994,"Baltimore County, MD",717879,7188,1001.28,4.32,39.14,656.24,301.58
1994,"Baltimore, MD",739180,20951,2834.36,43.43,86.18,1179.42,1525.34
1994,"Boston, MA",556724,10664,1915.49,15.27,81.37,1056.36,762.5
1994,"Buffalo, NY",324354,6890,2124.22,27.75,86.33,1002.3,1007.85
1994,"Charlotte, NC",527121,9102,1726.74,16.5,66.4,1129.15,514.68
1994,"Chicago, IL",2802494,78291,2793.62,33.47,108.76,1440.86,1210.53
1994,"Cincinnati, OH",366953,4855,1323.06,10.36,104.1,627.87,580.73
1994,"Cleveland, OH",506230,7744,1529.74,26.08,147.96,580.57,775.14
1994,"Columbus, OH",647860,6761,1043.59,15.44,104.81,367.83,555.52
1994,"Dallas, TX",1062677,16886,1589.01,27.76,90.06,805.23,665.96
1994,"Denver, CO",511085,4706,920.79,15.85,71.61,497.96,335.36
1994,"Detroit, MI",1022283,27471,2687.22,52.92,109.17,1275.77,1249.36
1994,"El Paso, TX",565183,5369,949.96,7.79,41.23,708.8,192.15
1994,"Fairfax County, VA",844322,912,108.02,2.25,12.32,42.76,50.69
1994,"Fort Worth, TX",472288,6035,1277.82,27.95,87.45,658.71,503.72
1994,"Fresno, CA",382655,6199,1620,21.95,50.18,813.53,734.34
1994,"Honolulu, HI",880687,2528,287.05,3.97,30.2,132.74,120.13
1994,"Houston, TX",1758016,22986,1307.5,21.33,52.96,665.47,567.74
1994,"Indianapolis, IN",380302,6467,1700.49,28.4,127,899.81,645.28
1994,"Jacksonville, FL",685776,10423,1519.88,15.46,94.49,910.21,499.73
1994,"Kansas City, MO",439089,10693,2435.27,32.34,111.59,1442.53,848.8
1994,"Las Vegas, NV",752577,9418,1251.43,13.95,76.27,655.61,505.6
1994,"Long Beach, CA",446383,6324,1416.72,17.92,37.41,594.11,767.28
1994,"Los Angeles County, CA",953814,15078,1580.81,21.91,27.57,1102,429.33
1994,"Los Angeles, CA",3550381,73102,2058.99,23.8,43.77,1123.43,867.99
1994,"Louisville, KY",,,,,,,
1994,"Memphis, TN",628375,9855,1568.33,25.3,110.6,638.63,793.79
1994,"Mesa, AZ",315456,2364,749.39,5.39,38.04,576.94,129.02
1994,"Miami-Dade County, FL",1125748,19518,1733.78,14.39,64.85,1030.87,623.67
1994,"Miami, FL",379980,12971,3413.6,30.53,58.16,1787.73,1537.19
1994,"Milwaukee, WI",628737,6562,1043.68,22.11,68.23,314.44,638.9
1994,"Minneapolis, MN",370834,7074,1907.59,16.72,155.86,806.29,928.72
1994,"Montgomery County, MD",781306,2146,274.67,4.35,24.7,134.39,111.22
1994,"Nashville, TN",521301,9375,1798.39,14,97.45,1178.21,508.73
1994,"Nassau County, NY",1026696,1963,191.2,1.27,7.5,84.35,98.08
1994,"New Orleans, LA",493990,9321,1886.88,85.83,88.26,736.65,976.13
1994,"New York City, NY",7336224,136522,1860.93,21.28,36.34,814.52,988.79
1994,"Newark, NJ",271025,10409,3840.61,35.42,76.38,1598.01,2130.8
1994,"Oakland, CA",379695,8330,2193.87,36.87,85.07,1050.84,1021.08
1994,"Oklahoma City, OK",461271,6471,1402.86,14.09,118.37,891.45,378.95
1994,"Omaha, NE",344975,3930,1139.21,9.57,62.9,800.64,266.11
1994,"Orlando, FL",180288,4109,2279.13,9.43,79.87,1582.47,607.36
1994,"Philadelphia, PA",1560576,20638,1322.46,25.89,46.2,436.19,814.19
1994,"Phoenix, AZ",1076108,11627,1080.47,21.47,40.7,697.61,320.69
1994,"Pittsburgh, PA",368594,4105,1113.69,17.36,70.81,355.68,669.84
1994,"Portland, OR",463072,8808,1902.08,10.8,86.38,1298.72,506.18
1994,"Prince George's County, MD",637404,7378,1157.51,18.04,59.62,531.06,548.79
1994,"Raleigh, NC",228090,2170,951.38,13.15,39.02,537.51,361.7
1994,"Sacramento, CA",389458,4698,1206.29,15.92,44.68,557.18,588.51
1994,"Salt Lake City, UT",174827,1320,755.03,11.44,90.38,366.08,287.14
1994,"San Antonio, TX",999900,6471,647.16,19.4,56.51,293.13,278.13
1994,"San Diego, CA",1168785,12599,1077.96,9.67,34.48,704.83,328.97
1994,"San Francisco, CA",741568,10837,1461.36,12.27,39.38,516.47,893.24
1994,"San Jose, CA",815235,5915,725.56,4.05,46,539.48,136.03
1994,"Seattle, WA",540268,6538,1210.14,12.77,58.86,669.11,469.4
1994,"St. Louis, MO",390437,14644,3750.67,63.52,77.86,2066.15,1543.14
1994,"Suffolk County, NY",1209231,2523,208.64,3.06,3.31,100.89,101.39
1994,"Tampa, FL",294663,10262,3482.62,21.04,101.13,2214.05,1146.39
1994,"Tucson, AZ",441402,4882,1106.02,8.38,65.47,802.9,229.27
1994,"Tulsa, OK",381640,4639,1215.54,11.01,77.56,846.35,280.63
1994,"Virginia Beach, VA",427471,1158,270.9,7.72,33.92,86.79,142.47
1994,"Washington, DC",570000,15177,2662.63,70,43.68,1441.75,1107.19
1994,"Wichita, KS",316629,2350,742.19,13.26,70.75,323.41,334.78
1994,United States,,1857670,713.6,9,,,
1995,"Albuquerque, NM",419714,4735,1128.15,12.63,70.52,658.31,386.69
1995,"Arlington, TX",292324,2576,881.21,3.08,52.68,647.23,178.23
1995,"Atlanta, GA",404337,14744,3646.46,45.51,109.07,2190.99,1300.9
1995,"Aurora, CO",256957,1958,762,7.01,53.71,487.63,213.65
1995,"Austin, TX",523691,4050,773.36,8.78,58.81,450.65,255.11
1995,"Baltimore County, MD",716904,7663,1068.9,5.3,34.59,684.75,344.26
1995,"Baltimore, MD",712209,21492,3017.65,45.21,95.9,1282.49,1594.05
1995,"Boston, MA",550715,9569,1737.56,17.43,68.82,998.16,653.15
